PG,KO,NOC,HRL,CVX,CCI,KMI,COP,VZ,GOOG,AMZN,BA,JNJ,ABBV,QCOM,PFE,WMT,BRK
82.959999,44.389999,217.199997,35.25,102.519997,99.410004,17.9,42.5,54.82,683,715.75,125.489998,118.839996,60.580002,53.060001,34.619999,71.629997,141.300003
83.910004,44.52,217.919998,35.330002,103.559998,100.269997,18.51,43.720001,55.27,685.469971,717.200012,127.080002,119.18,61.790001,52.900002,35.139999,72.57,142.210007
84.519997,45.330002,222.5,36.740002,104.779999,101.550003,18.68,43.849998,55.849998,692.200012,717.320007,129.539993,121.300003,61.98,52.990002,35.150002,73.129997,144.589996
84.480003,45.16,221.559998,36.16,103.5,101.129997,18.459999,42.720001,56.32,696.059998,722.799988,128.429993,121.360001,62.5,52.950001,35.540001,72.75,143.190002
85.370003,45.5,221.649994,36.610001,103.260002,102.379997,18.16,41.549999,56.209999,689.97998,725.710022,127.25,121.93,61.84,51.57,35.82,73.260002,141.899994
85.230003,45.419998,221.399994,36.75,104.889999,101.800003,18.41,42.299999,56.099998,698.080017,739.330017,126.919998,122.589996,63.599998,52.580002,35.790001,73.730003,142.380005
84.980003,45.299999,221.5,36.509998,103.879997,102.220001,18.620001,42.349998,55.389999,699.5,740.140015,128.600006,123,63.48,53.490002,35.880001,73.82,143.350006
85.610001,45.349998,222.300003,36.619999,104.809998,101.690002,19,42.740002,55.75,708.049988,750,130.839996,122.709999,64.25,53.959999,36.07,73.669998,143.75
85.489998,45.639999,222.410004,36.279999,106.300003,100.269997,19.5,43.16,55.75,719.119995,756.859985,132.800003,122.650002,64.669998,54.450001,36.150002,73.559998,144.529999
85.809998,45.610001,221.130005,36.279999,106.779999,100.269997,19.9,43.799999,55.580002,723.619995,746.76001,131.279999,122.68,64.809998,54.91,36.279999,73.25,144.880005
86.440002,45.73,223.110001,36.330002,107.199997,100.199997,20.299999,43.509998,55.619999,721.580017,748.859985,131.630005,122.980003,63.700001,55.189999,36.490002,73.790001,146.25
86.25,45.880001,222,36.700001,107.330002,99.730003,21.030001,43.27,56.049999,725.72998,746.549988,131.800003,123.769997,63.82,54.860001,36.970001,73.980003,146.25
86.019997,45.689999,222.149994,36.34,106.669998,99.940002,21,42.73,55.869999,722.710022,735.48999,132.380005,123,63.23,55.139999,36.689999,73.639999,146
85.669998,45.459999,221,36.560001,105.980003,98.57,21.77,42.450001,55.959999,729.890015,732.5,132.910004,124.779999,63.41,55.73,36.669998,73.639999,146.059998
85.379997,45.75,222.25,36.950001,105.93,99.68,21.809999,41.720001,55.580002,737.330017,744,134.550003,125.839996,63.57,55.360001,36.900002,73.879997,146.809998
85.019997,45.34,222.800003,36.77,105.400002,97.650002,21.200001,41.799999,55.529999,740.359985,747.5,134.759995,125.209999,63.23,59.799999,36.669998,73.43,146.009995
85.5,45.5,217.649994,36.810001,105.68,98.190002,21.030001,41.110001,55.439999,741.859985,747.789978,131.75,125.120003,64,60.209999,36.799999,73.760002,144.720001
85.529999,45.810001,219.440002,36.84,104.860001,98.849998,21.09,40.43,56.099998,740.669983,746.549988,133.179993,125.07,63.91,60.959999,36.799999,73.550003,144.869995
85.68,45.529999,219.220001,36.880001,102.57,97.339996,20.75,40.049999,55.849998,739.039978,742.710022,132.899994,125.029999,64.410004,61,36.830002,73.709999,144.339996
85.239998,43.900002,222.059998,36.650002,102.68,96.629997,20.809999,40.939999,54.950001,738.280029,737.969971,136.139999,125.099998,64.419998,61.82,36.75,73.660004,144.270004
84.419998,43.27,217.779999,36.310001,102.089996,96.160004,20.129999,40.25,55.200001,747.039978,745.97998,135.399994,124.980003,64.790001,62.439999,36.880001,73.139999,143.919998
84.889999,43.720001,217.229996,36.700001,100.529999,96.650002,20.129999,39.77,54.990002,772.710022,765,133.050003,124.339996,65.269997,62.599998,36.68,73.169998,144.089996
85.440002,43.689999,215.860001,37.349998,101.330002,96.910004,20.09,40.41,55.580002,761.090027,759.869995,133.210007,125.309998,66.230003,62.369999,37.02,72.809998,144.619995
87.019997,43.349998,216.690002,37.299999,99.519997,97.470001,19.809999,39.810001,54.450001,768.690002,763.809998,132.949997,125.650002,66.93,61.740002,36.759998,73.699997,143.949997
86.510002,43.66,218.949997,36.959999,99.650002,96.75,19.85,39.82,54.16,767.179993,757.059998,131.770004,125,66.809998,60.59,35.91,73,143.350006
86.120003,43.560001,219.270004,36.310001,100.279999,96.18,20.07,40.169998,54,772.219971,753.700012,132,124.239998,66.580002,61.110001,35.5,72.800003,143.800003
86.080002,43.650002,218.639999,36.349998,100.989998,97.129997,20.200001,40.290001,53.939999,773.780029,764.809998,132.210007,124.379997,66.150002,61.52,35.360001,73.459999,144
85.610001,43.43,218.839996,36.470001,100.989998,96.230003,20.52,40.98,53.639999,782,766.809998,132.139999,124,66.379997,62.049999,35.279999,74,145.289993
85.860001,43.5,216.399994,36.279999,101.849998,96.010002,20.790001,41.740002,53.599998,781.099976,767.390015,132.729996,123.910004,66.339996,61.91,34.990002,73.360001,145.960007
86.260002,43.639999,216.910004,36.5,101.650002,95.800003,20.59,41.450001,53.82,783.75,769.799988,132.100006,123.589996,66.699997,62,35.169998,73.57,147
86.699997,43.720001,217.619995,36.830002,100.650002,96.260002,20.52,40.790001,53.810001,785,769.940002,132.850006,123.849998,66.860001,61.889999,35.130001,74.5,146.460007
86.919998,43.91,217.990005,36.560001,101.739998,96.330002,20.9,41.549999,53.959999,781.5,768.460022,132.899994,123.470001,66.860001,61.540001,35.080002,73.800003,147.119995
87.519997,44.099998,218.119995,36.869999,102.610001,96.599998,21.27,41.66,53.66,783.75,771.900024,133.699997,123.120003,67.470001,61.799999,35.049999,73.809998,147.720001
86.980003,44.25,218.949997,36.630001,102.769997,95.839996,21.379999,42.18,53.5,780.299988,768.619995,134.149994,122.110001,67.129997,62.080002,34.939999,72.589996,147.619995
86.449997,44.009998,217.360001,36.130001,101.5,95.029999,21.700001,42.689999,52.900002,777.320007,764.409973,134.850006,120.5,66.690002,62.220001,34.75,71.989998,147.419998
86.940002,44.009998,218.5,37.029999,102.629997,94.559998,22.15,43.34,52.950001,780.01001,764,134.720001,121.169998,66.57,62.349998,35.139999,72.93,149.190002
87.199997,44.049999,217.5,37.25,103.07,94.150002,22.549999,43.279999,52.889999,775,761.900024,134.5,119.910004,66.57,62.610001,35.060001,74.099998,148.399994
87.139999,43.939999,217.369995,39.169998,101.75,93.5,22.030001,42.740002,52.580002,773.27002,757.5,134.300003,119.900002,67.309998,62.700001,34.799999,73.059998,148.509995
87.129997,43.849998,218.839996,39.580002,102.029999,93.879997,21.959999,42.599998,52.66,775.47998,763.309998,135.320007,119.669998,67.260002,63,35,72.889999,148.580002
87.32,43.82,213.830002,39.220001,101.400002,93.830002,22,42.959999,52.549999,770.580017,763,134.009995,119.480003,66.309998,62.919998,35.23,71.970001,148.5
87.300003,43.849998,211.470001,38.720001,102.290001,94.879997,21.76,42.900002,52.529999,767,756,133.300003,118.860001,65.040001,62.669998,34.759998,72.370003,148.240005
87.870003,43.720001,213.740005,38.369999,102.110001,94.610001,21.59,42.900002,52.639999,769,760.049988,133.5,118.839996,64.68,62.889999,34.799999,71.410004,148.649994
87.389999,43.34,211.649994,38,101.239998,93.559998,21.389999,42.18,52.360001,768.73999,768.719971,132.720001,119.300003,64.839996,62.419998,34.939999,71.139999,148.229996
87.720001,43.459999,213.320007,38.290001,102.050003,93.849998,21.85,42.59,52.580002,769.330017,771.049988,133.190002,120.669998,64.540001,63,35.110001,71.400002,149.25
87.75,43.43,212.429993,38.07,101.199997,94.010002,21.5,42.060001,52.220001,767.01001,766.599976,130.830002,119.540001,64.209999,62.98,34.860001,71.459999,150
87.360001,43.209999,212.199997,38.099998,100.349998,94.699997,21.76,40.900002,52.139999,769.25,770.900024,130.029999,119.190002,64.099998,62.869999,34.73,71.57,150.699997
88.480003,43.52,212.360001,38.240002,100.889999,95.25,21.799999,41.150002,52.799999,773.01001,774.109985,130.889999,119.360001,64.370003,63.529999,34.779999,72.989998,150.690002
88.25,43.740002,213.339996,38.459999,101.209999,97,22.030001,41.040001,53.09,773.450012,774.039978,131.630005,119.779999,64.699997,63.119999,34.880001,72.760002,150.539993
88.309998,43.720001,214.009995,38.580002,102.75,97.75,22.459999,41.220001,53.5,780,789.530029,132.479996,119.839996,64.370003,63.189999,34.720001,73,150
87.949997,43.669998,212.020004,37.959999,103.339996,98.599998,22.84,41.919998,53.599998,778.590027,783.890015,132.320007,119.370003,63.959999,62.029999,34.709999,71.889999,149.600006
87.099998,43.43,211.179993,37.34,103.349998,97.059998,22.48,42.830002,53.130001,770.099976,779.359985,131.940002,119.029999,63.220001,62.009998,34.549999,71.32,149.100006
86.040001,42.360001,208.360001,36,101.199997,93.019997,21.709999,41.970001,51.75,755.130005,757.349976,126.879997,117.760002,62.98,60.23,34,70.790001,146.369995
87.550003,42.77,209.020004,36.360001,101.650002,94.120003,22.120001,41.919998,52.049999,764.47998,768.77002,129.220001,118.419998,63.66,61.82,34.439999,71.839996,147.949997
87.120003,42.27,208.229996,36.68,99.120003,91.489998,21.709999,40.860001,51.59,759.609985,762.200012,128.910004,117.849998,63.41,61.290001,34.119999,71.620003,146.020004
86.75,42.009998,208.639999,36.240002,98.5,91.379997,21.67,40.009998,51.490002,762.890015,762,127.57,117.809998,63.169998,61.950001,33.889999,71.480003,146
87.620003,42.169998,211.070007,36.68,98.330002,91.129997,21.280001,39.619999,51.889999,769.75,773.280029,127.709999,118.510002,63.529999,62.880001,34.189999,72.32,146.110001
87.919998,42.16,211.25,36.700001,98.330002,90.510002,21.67,40.119999,51.889999,772.419983,779.969971,127.5,118.360001,63.619999,63.130001,33.990002,72.639999,145.339996
88.5,42.310001,212.199997,36.740002,98.169998,92.370003,21.98,39.330002,51.599998,769,776,127.949997,118.169998,63.360001,63.27,33.84,72.150002,145.979996
88.540001,42.279999,212.259995,37.23,98.349998,91.529999,22.09,39.48,51.369999,772.659973,783.25,128.179993,117.949997,63.490002,63.099998,33.900002,72.18,145.649994
87.769997,42.709999,216.940002,37.470001,100.519997,93.980003,22.34,40.75,52.150002,780,794.27002,131.449997,119.25,64.120003,63.709999,34.330002,72.43,146.75
88.629997,42.810001,215.690002,37.59,99.339996,94.199997,22.040001,40.360001,52.299999,786.590027,803.130005,131.25,119.410004,65.050003,63,34.16,72.599998,146.300003
87.419998,42.709999,216.580002,37.75,99.489998,94.849998,22,40.080002,52.450001,782.73999,801.799988,131.070007,118.629997,64.519997,62.490002,33.919998,72.309998,144.520004
88.059998,42.189999,217.270004,37.66,98.239998,95.989998,21.6,39.540001,52.310001,775.5,801.849976,130.289993,118.389999,63.950001,62.529999,33.779999,71.93,144.279999
88.980003,42.630001,218.419998,38.299999,99.519997,95.089996,21.959999,39.599998,52.310001,777.849976,818,131.589996,119.050003,64.940002,63.23,33.849998,72.220001,145.279999
89.160004,42.02,217.229996,38.169998,102,94.419998,22.719999,41.970001,51.84,781.440002,828.26001,131.800003,118.879997,64.300003,63.279999,33.939999,71.57,145.179993
88.300003,42.209999,214.220001,37.98,101.830002,94.459999,22.889999,43.82,52.43,776.330017,832.609985,132.089996,117.779999,62.669998,68.400002,33.439999,71.5,144.270004
89.349998,42.310001,213,37.830002,102.550003,93.779999,23.18,43.68,51.84,774.25,836,131.279999,118,63.02,68.080002,33.73,71.830002,144.270004
88.290001,42.34,215.440002,37.93,102.709999,93.589996,22.67,43.43,51.77,776.030029,840.909973,132.770004,118.839996,63.310001,67.699997,33.610001,72,143.740005
88.480003,41.93,214.619995,37.060001,101.989998,91.230003,22.57,43.5,50.689999,779.309998,838,132.929993,119.220001,63.080002,66.839996,33.73,71.870003,143.649994
88.610001,41.68,212.880005,36.849998,102.32,88.900002,22.49,44.07,50.32,779,843.700012,134.830002,118.5,63.16,66.800003,33.779999,71.669998,144
89.010002,41.830002,213.639999,37.380001,102.5,89.139999,22.17,44.5,50.459999,779.659973,845.789978,133.929993,119.169998,63.099998,67.529999,33.700001,69.260002,143.929993
90.190002,41.919998,215.860001,37.75,103.209999,88.309998,21.84,44.630001,50.23,777.710022,843.25,134.589996,119.510002,63.07,68.339996,33.650002,68.75,145.050003
88.830002,41.66,216.220001,37.75,103.779999,88.610001,21.35,44.32,50.099998,786.659973,841.02002,134.940002,119.410004,63.080002,67,33.560001,67.949997,145.130005
88.739998,41.630001,215.020004,37.84,102.739998,88.830002,20.77,43.169998,49.959999,783.76001,834,133.759995,117.959999,62,66.489998,33.139999,67.739998,143.860001
88.050003,41.650002,215.830002,37.91,101.489998,91.349998,20.65,42.650002,50.23,781.219971,829,132.419998,117.540001,60.959999,65.550003,32.57,67.190002,143.789993
88.5,41.849998,219.270004,38.049999,101.480003,91.940002,20.82,42.349998,50.34,781.650024,835.080017,134.559998,118.5,61.450001,65.940002,32.73,68.419998,143.910004
88.43,41.73,218.850006,38.200001,100.940002,92.279999,20.360001,41.580002,50.209999,779.799988,821.5,133.5,117.5,60.099998,65.529999,32.580002,68.650002,144.5
88.209999,41.810001,220.309998,38.25,101.989998,92.489998,20.389999,41.59,50.610001,787.849976,822.109985,135.029999,117.379997,60.619999,66.18,32.740002,68.57,144.649994
86.650002,41.93,219.330002,38.32,102.470001,92.150002,20.370001,40.959999,50.450001,798.23999,820.400024,135.419998,115.57,62.040001,65.879997,32.75,69.220001,144.869995
85.379997,41.970001,218.259995,37.970001,101.639999,91.720001,21.4,41.380001,49.540001,803.299988,813.98999,135.919998,114.830002,61.450001,65.480003,32.490002,68.980003,144.619995
84.410004,41.849998,215.929993,37.669998,101.059998,90.589996,21.059999,41.169998,48.790001,795,809.359985,134.720001,114.110001,61.380001,67.110001,32.419998,68.339996,143.539993
84.389999,42.32,217.179993,37.790001,101.559998,95.540001,21.299999,41.869999,48.709999,804.900024,824.950012,136.410004,113.93,61.130001,68.400002,32.299999,68.620003,144.089996
87.489998,42.639999,216.889999,37.959999,100.75,94.93,21.67,42.130001,48.209999,816.679993,839.299988,137.529999,113.639999,61.060001,67.900002,32.02,69.010002,143.699997
86.910004,43,226.919998,38.080002,100.32,93.419998,21.15,41.25,47.740002,806.340027,832.76001,138.429993,113.639999,61.509998,67.309998,32.279999,69.300003,143.380005
87.510002,42.630001,227.970001,38.029999,101.510002,92.699997,21.6,42.189999,47.740002,801,831.23999,145.830002,114.980003,61.450001,70.800003,32.580002,69.599998,144.190002
86.870003,42.259998,225.589996,37.889999,101.120003,90.970001,20.809999,44.700001,48.560001,808.349976,782,143.720001,115.82,57.549999,70.519997,32.52,69.800003,144.839996
87.010002,42.119999,229.100006,38.220001,103.82,91.699997,20.4,44.759998,48.240002,795.469971,781.030029,143.050003,115.279999,57.060001,69,32.040001,70.059998,144.300003
86.580002,42.400002,229.5,38.459999,105.510002,91.330002,20.620001,43.970001,48.32,782.890015,799,142.949997,114.760002,56,69,30.940001,69.980003,144.679993
86.769997,42.099998,228.139999,38.150002,105.650002,87.940002,19.950001,42.919998,47.75,778.200012,783.929993,142,115.519997,56.459999,68.459999,30.99,69.199997,143.179993
86.800003,42.220001,229,37.700001,105.529999,88.139999,19.74,43.459999,46.98,767.25,765.049988,140.759995,114.879997,57.119999,67.690002,30.700001,69.629997,143.25
86.690002,41.849998,225.679993,36.5,105.25,88.019997,19.879999,43.34,46.970001,750.659973,762.789978,139.110001,115.040001,56.07,65.739998,29.91,69.709999,143.449997
86.019997,42.040001,227.850006,36.759998,106,89.089996,20.07,43.5,47.389999,774.5,771.640015,141.5,115.889999,56.810001,67.720001,30.23,69.620003,144.710007
86.769997,42.369999,230.169998,37.139999,106.57,89.230003,20.02,43.630001,47.560001,783.400024,784.969971,141.919998,116.480003,58.799999,68.220001,30.129999,69.709999,146.889999
85.260002,41.759998,244.770004,36.599998,106.040001,88.5,20.309999,43.470001,47.009998,779.940002,764,141.600006,120,64.099998,66.629997,33.009998,69.300003,146.100006
85.510002,41.860001,249.100006,36.700001,107.540001,85.470001,21.49,45.669998,47.860001,791.169983,778.809998,146.509995,120.769997,63.060001,67.809998,33.32,71.25,152
82.669998,40.950001,245.399994,34.669998,107.480003,83.029999,21.700001,44.310001,46.700001,756.539978,735.72998,147.119995,119.489998,63.540001,65.870003,33.220001,71.110001,155.300003
83.559998,41.130001,248.559998,34.779999,106.150002,82.629997,20.6,43.580002,46.709999,755.599976,745.51001,148.210007,118.580002,63.400002,67.419998,32.849998,71.160004,157.479996
84.580002,41.18,251.289993,35.290001,107.489998,82.169998,21.5,44.25,46.509998,746.969971,730,148.440002,116.400002,63.389999,66.260002,32.759998,70.790001,157.610001
83.980003,41.400002,247.740005,35.720001,108.199997,82.900002,21.67,45.16,47.490002,755.200012,739.880005,147.300003,116.650002,62.669998,66.709999,32.200001,71.75,157.020004
83.269997,41.279999,245.789993,35.700001,109,85.010002,21.450001,44.799999,47.950001,766.919983,749.320007,146.830002,116.68,61.75,66.440002,32.009998,69.080002,156.809998
82.919998,41.029999,244.5,35.970001,108.57,85.099998,21.42,43.709999,47.849998,771.369995,761,145.179993,115.790001,61.650002,66.68,31.950001,68.93,158.350006
82,40.91,246.169998,35.580002,110.360001,85.209999,21.959999,45.639999,48.060001,762.609985,766,147.210007,115.440002,60.700001,66.860001,31.51,68.540001,158.100006
83.010002,41.450001,247.369995,36.639999,110.790001,85.099998,22.01,46.290001,48.48,772.630005,788.169983,147.899994,114.589996,60.490002,67.57,31.93,69.730003,159.009995
82.589996,41.220001,248.779999,35.759998,110.400002,84.910004,21.75,45.720001,49.299999,767.72998,781.72998,149.610001,112.25,58.810001,68.330002,31.18,70.220001,158.660004
82.989998,41.389999,247.839996,35.310001,110.540001,84.230003,21.799999,45.799999,50.220001,764.26001,786.5,150,113.599998,60.040001,68.160004,31.6,71.110001,158.630005
83.129997,41.509998,246.869995,35.900002,110.949997,84.699997,21.799999,46.720001,50.470001,760,776.98999,149,113.790001,59.130001,67.419998,31.690001,70.93,157.899994
